donation_id,sender_name_raw,sender_email_raw,amount,payment_method,platform,message_raw,label_multiclass,text_for_model
sample_spam_non_judol_1581,KatalogHemat,user1581@example.com,25000,E-Wallet,DemoPay,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３２．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３２．ｉｄ kataloghemat diskon produk hari ini harga mulai 10 ribu https://contohtoko32.id
sample_spam_non_judol_1582,TokoAyu,user1582@example.com,27500,Virtual Account,Kondomatur,wkwk follow ig gw ya bestie lah haha https://contoh-toko22.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie lah haha https://contoh-toko22.id tokoayu wkwk follow ig gw ya bestie lah haha https://contohtoko22.id
sample_spam_non_judol_1583,TokoAyu,user1583@example.com,30000,Transfer,Trakteer,✨ jual voucher game legal no tipu-tipu https://contoh-toko3.id ✨,spam_non_judol,TokoAyu ✨ jual voucher game legal no tipu-tipu https://contoh-toko3.id ✨ tokoayu jual voucher game legal no tiputipu https://contohtoko3.id
sample_spam_non_judol_1584,TokoAyu,user1584@example.com,32500,QRIS,Saweria,haha follow ig gw ya bestie bestie https://contoh-toko20.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie bestie https://contoh-toko20.id tokoayu haha follow ig gw ya bestie bestie https://contohtoko20.id
sample_spam_non_judol_1585,TokoAyu,user1585@example.com,35000,E-Wallet,DemoPay,xixi follow ig gw ya bestie ya https://contoh-toko18.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie ya https://contoh-toko18.id tokoayu xixi follow ig gw ya bestie ya https://contohtoko18.id
sample_spam_non_judol_1586,TokoAyu,user1586@example.com,37500,Virtual Account,Kondomatur,ｈｅｈｅ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｃｕｙ,spam_non_judol,TokoAyu ｈｅｈｅ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｃｕｙ tokoayu hehe follow ig gw ya bestie cuy
sample_spam_non_judol_1587,KatalogHemat,user1587@example.com,40000,Transfer,Trakteer,[Diskon produk hari ini link ada di bio https://contoh-toko26.id],spam_non_judol,KatalogHemat [Diskon produk hari ini link ada di bio https://contoh-toko26.id] kataloghemat [diskon produk hari ini link ada di bio https://contohtoko26.id]
sample_spam_non_judol_1588,KatalogHemat,user1588@example.com,42500,QRIS,Saweria,Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｐａｋａｉ ｋｏｄｅ ｈｅｍａｔ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ７．ｉｄ,spam_non_judol,KatalogHemat Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｐａｋａｉ ｋｏｄｅ ｈｅｍａｔ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ７．ｉｄ kataloghemat paket belajar bahasa pakai kode hemat https://contohtoko7.id
sample_spam_non_judol_1589,TokoAyu,user1589@example.com,45000,E-Wallet,DemoPay,wkwkwk follow ig gw ya bestie nih https://contoh-toko16.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie nih https://contoh-toko16.id tokoayu wkwkwk follow ig gw ya bestie nih https://contohtoko16.id
sample_spam_non_judol_1590,TokoAyu,user1590@example.com,47500,Virtual Account,Kondomatur,hehe follow ig gw ya bestie ygy https://contoh-toko14.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie ygy https://contoh-toko14.id tokoayu hehe follow ig gw ya bestie ygy https://contohtoko14.id
sample_spam_non_judol_1591,TokoAyu,user1591@example.com,50000,Transfer,Trakteer,ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１３．ｉｄ,spam_non_judol,TokoAyu ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１３．ｉｄ tokoayu follow ig gw ya bestie https://contohtoko13.id
sample_spam_non_judol_1592,TokoAyu,user1592@example.com,52500,QRIS,Saweria,wkwk follow ig gw ya bestie dong haha https://contoh-toko12.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie dong haha https://contoh-toko12.id tokoayu wkwk follow ig gw ya bestie dong haha https://contohtoko12.id
sample_spam_non_judol_1593,TokoAyu,user1593@example.com,55000,E-Wallet,DemoPay,haha follow ig gw ya bestie cuy https://contoh-toko10.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie cuy https://contoh-toko10.id tokoayu haha follow ig gw ya bestie cuy https://contohtoko10.id
sample_spam_non_judol_1594,KatalogHemat,user1594@example.com,57500,Virtual Account,Kondomatur,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｇａｒａｎｓｉ ｔｏｋｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１９．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｇａｒａｎｓｉ ｔｏｋｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１９．ｉｄ kataloghemat diskon produk hari ini garansi toko https://contohtoko19.id
sample_spam_non_judol_1595,TokoAyu,user1595@example.com,60000,Transfer,Trakteer,xixi follow ig gw ya bestie sih https://contoh-toko8.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie sih https://contoh-toko8.id tokoayu xixi follow ig gw ya bestie sih https://contohtoko8.id
sample_spam_non_judol_1596,KatalogHemat,user1596@example.com,62500,QRIS,Saweria,🔥 Paket belajar bahasa garansi toko https://contoh-toko35.id 🙌,spam_non_judol,KatalogHemat 🔥 Paket belajar bahasa garansi toko https://contoh-toko35.id 🙌 kataloghemat paket belajar bahasa garansi toko https://contohtoko35.id
sample_spam_non_judol_1597,TokoAyu,user1597@example.com,65000,E-Wallet,DemoPay,wkwkwk follow ig gw ya bestie ngab https://contoh-toko6.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie ngab https://contoh-toko6.id tokoayu wkwkwk follow ig gw ya bestie ngab https://contohtoko6.id
sample_spam_non_judol_1598,TokoAyu,user1598@example.com,67500,Virtual Account,Kondomatur,hehe follow ig gw ya bestie deh https://contoh-toko4.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie deh https://contoh-toko4.id tokoayu hehe follow ig gw ya bestie deh https://contohtoko4.id
sample_spam_non_judol_1599,KatalogHemat,user1599@example.com,70000,Transfer,Trakteer,Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｂｗｔ ｙａｎｇ ｍｉｎａｔ ｓａｊａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３１．ｉｄ,spam_non_judol,KatalogHemat Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｂｗｔ ｙａｎｇ ｍｉｎａｔ ｓａｊａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３１．ｉｄ kataloghemat paket belajar bahasa bwt yang minat saja https://contohtoko31.id
sample_spam_non_judol_1600,TokoAyu,user1600@example.com,10000,QRIS,Saweria,๑۞๑ jual voucher game legal no tipu-tipu https://contoh-toko21.id ๑۞๑,spam_non_judol,TokoAyu ๑۞๑ jual voucher game legal no tipu-tipu https://contoh-toko21.id ๑۞๑ tokoayu 11 jual voucher game legal no tiputipu https://contohtoko21.id 11
sample_spam_non_judol_1601,TokoAyu,user1601@example.com,12500,E-Wallet,DemoPay,wkwk follow ig gw ya bestie bro haha https://contoh-toko2.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie bro haha https://contoh-toko2.id tokoayu wkwk follow ig gw ya bestie bro haha https://contohtoko2.id
sample_spam_non_judol_1602,TokoAyu,user1602@example.com,15000,Virtual Account,Kondomatur,ｈａｈａ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｌａｈ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ０．ｉｄ,spam_non_judol,TokoAyu ｈａｈａ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｌａｈ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ０．ｉｄ tokoayu haha follow ig gw ya bestie lah https://contohtoko0.id
sample_spam_non_judol_1603,TokoAyu,user1603@example.com,17500,Transfer,Trakteer,xixi follow ig gw ya bestie bestie https://contoh-toko35.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie bestie https://contoh-toko35.id tokoayu xixi follow ig gw ya bestie bestie https://contohtoko35.id
sample_spam_non_judol_1604,KatalogHemat,user1604@example.com,20000,QRIS,Saweria,😺🐳 Diskon produk hari ini harga mulai 10 ribu https://contoh-toko7.id 🐻🐼,spam_non_judol,KatalogHemat 😺🐳 Diskon produk hari ini harga mulai 10 ribu https://contoh-toko7.id 🐻🐼 kataloghemat diskon produk hari ini harga mulai 10 ribu https://contohtoko7.id
sample_spam_non_judol_1605,KatalogHemat,user1605@example.com,22500,E-Wallet,DemoPay,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｌｉｎｋ ａｄａ ｄｉ ｂｉｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ６．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｌｉｎｋ ａｄａ ｄｉ ｂｉｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ６．ｉｄ kataloghemat diskon produk hari ini link ada di bio https://contohtoko6.id
sample_spam_non_judol_1606,TokoAyu,user1606@example.com,25000,Virtual Account,Kondomatur,wkwkwk follow ig gw ya bestie ya https://contoh-toko33.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie ya https://contoh-toko33.id tokoayu wkwkwk follow ig gw ya bestie ya https://contohtoko33.id
sample_spam_non_judol_1607,TokoAyu,user1607@example.com,27500,Transfer,Trakteer,hehe follow ig gw ya bestie nih https://contoh-toko31.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie nih https://contoh-toko31.id tokoayu hehe follow ig gw ya bestie nih https://contohtoko31.id
sample_spam_non_judol_1608,TokoAyu,user1608@example.com,30000,QRIS,Saweria,💙 follow ig gw ya bestie https://contoh-toko30.id 💙,spam_non_judol,TokoAyu 💙 follow ig gw ya bestie https://contoh-toko30.id 💙 tokoayu follow ig gw ya bestie https://contohtoko30.id
sample_spam_non_judol_1609,TokoAyu,user1609@example.com,32500,E-Wallet,DemoPay,wkwk follow ig gw ya bestie ygy haha https://contoh-toko29.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie ygy haha https://contoh-toko29.id tokoayu wkwk follow ig gw ya bestie ygy haha https://contohtoko29.id
sample_spam_non_judol_1610,KatalogHemat,user1610@example.com,35000,Virtual Account,Kondomatur,Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１８．ｉｄ,spam_non_judol,KatalogHemat Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１８．ｉｄ kataloghemat paket belajar bahasa harga mulai 10 ribu https://contohtoko18.id
sample_spam_non_judol_1611,TokoAyu,user1611@example.com,37500,Transfer,Trakteer,haha follow ig gw ya bestie dong https://contoh-toko27.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie dong https://contoh-toko27.id tokoayu haha follow ig gw ya bestie dong https://contohtoko27.id
sample_spam_non_judol_1612,KatalogHemat,user1612@example.com,40000,QRIS,Saweria,<<< Paket belajar bahasa bwt yang minat saja https://contoh-toko16.id >>>,spam_non_judol,KatalogHemat <<< Paket belajar bahasa bwt yang minat saja https://contoh-toko16.id >>> kataloghemat <<< paket belajar bahasa bwt yang minat saja https://contohtoko16.id >>>
sample_spam_non_judol_1613,TokoAyu,user1613@example.com,42500,E-Wallet,DemoPay,xixi follow ig gw ya bestie cuy https://contoh-toko25.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie cuy https://contoh-toko25.id tokoayu xixi follow ig gw ya bestie cuy https://contohtoko25.id
sample_spam_non_judol_1614,TokoAyu,user1614@example.com,45000,Virtual Account,Kondomatur,wkwkwk follow ig gw ya bestie sih https://contoh-toko23.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie sih https://contoh-toko23.id tokoayu wkwkwk follow ig gw ya bestie sih https://contohtoko23.id
sample_spam_non_judol_1615,TokoAyu,user1615@example.com,47500,Transfer,Trakteer,hehe follow ig gw ya bestie ngab https://contoh-toko21.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie ngab https://contoh-toko21.id tokoayu hehe follow ig gw ya bestie ngab https://contohtoko21.id
sample_spam_non_judol_1616,KatalogHemat,user1616@example.com,50000,QRIS,Saweria,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｐａｋａｉ ｋｏｄｅ ｈｅｍａｔ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３０．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｐａｋａｉ ｋｏｄｅ ｈｅｍａｔ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ３０．ｉｄ kataloghemat diskon produk hari ini pakai kode hemat https://contohtoko30.id
sample_spam_non_judol_1617,TokoAyu,user1617@example.com,52500,E-Wallet,DemoPay,✨ jual voucher game legal no tipu-tipu https://contoh-toko2.id ✨,spam_non_judol,TokoAyu ✨ jual voucher game legal no tipu-tipu https://contoh-toko2.id ✨ tokoayu jual voucher game legal no tiputipu https://contohtoko2.id
sample_spam_non_judol_1618,TokoAyu,user1618@example.com,55000,Virtual Account,Kondomatur,wkwk follow ig gw ya bestie deh haha https://contoh-toko19.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie deh haha https://contoh-toko19.id tokoayu wkwk follow ig gw ya bestie deh haha https://contohtoko19.id
sample_spam_non_judol_1619,TokoAyu,user1619@example.com,57500,Transfer,Trakteer,haha follow ig gw ya bestie bro https://contoh-toko17.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie bro https://contoh-toko17.id tokoayu haha follow ig gw ya bestie bro https://contohtoko17.id
sample_spam_non_judol_1620,KatalogHemat,user1620@example.com,60000,QRIS,Saweria,[Diskon produk hari ini pakai kode hemat https://contoh-toko25.id],spam_non_judol,KatalogHemat [Diskon produk hari ini pakai kode hemat https://contoh-toko25.id] kataloghemat [diskon produk hari ini pakai kode hemat https://contohtoko25.id]
sample_spam_non_judol_1621,TokoAyu,user1621@example.com,62500,E-Wallet,DemoPay,xixi follow ig gw ya bestie lah https://contoh-toko15.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie lah https://contoh-toko15.id tokoayu xixi follow ig gw ya bestie lah https://contohtoko15.id
sample_spam_non_judol_1622,KatalogHemat,user1622@example.com,65000,Virtual Account,Kondomatur,Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｇａｒａｎｓｉ ｔｏｋｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ５．ｉｄ,spam_non_judol,KatalogHemat Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｇａｒａｎｓｉ ｔｏｋｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ５．ｉｄ kataloghemat paket belajar bahasa garansi toko https://contohtoko5.id
sample_spam_non_judol_1623,TokoAyu,user1623@example.com,67500,Transfer,Trakteer,wkwkwk follow ig gw ya bestie bestie https://contoh-toko13.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie bestie https://contoh-toko13.id tokoayu wkwkwk follow ig gw ya bestie bestie https://contohtoko13.id
sample_spam_non_judol_1624,TokoAyu,user1624@example.com,70000,QRIS,Saweria,ｈｅｈｅ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｙａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１１．ｉｄ,spam_non_judol,TokoAyu ｈｅｈｅ ｆｏｌｌｏｗ ｉｇ ｇｗ ｙａ ｂｅｓｔｉｅ ｙａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１１．ｉｄ tokoayu hehe follow ig gw ya bestie ya https://contohtoko11.id
sample_spam_non_judol_1625,TokoAyu,user1625@example.com,10000,E-Wallet,DemoPay,wkwk follow ig gw ya bestie nih haha https://contoh-toko9.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie nih haha https://contoh-toko9.id tokoayu wkwk follow ig gw ya bestie nih haha https://contohtoko9.id
sample_spam_non_judol_1626,KatalogHemat,user1626@example.com,12500,Virtual Account,Kondomatur,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｂｗｔ ｙａｎｇ ｍｉｎａｔ ｓａｊａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１７．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｂｗｔ ｙａｎｇ ｍｉｎａｔ ｓａｊａ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ１７．ｉｄ kataloghemat diskon produk hari ini bwt yang minat saja https://contohtoko17.id
sample_spam_non_judol_1627,TokoAyu,user1627@example.com,15000,Transfer,Trakteer,haha follow ig gw ya bestie ygy https://contoh-toko7.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie ygy https://contoh-toko7.id tokoayu haha follow ig gw ya bestie ygy https://contohtoko7.id
sample_spam_non_judol_1628,KatalogHemat,user1628@example.com,17500,QRIS,Saweria,🔥 Paket belajar bahasa link ada di bio https://contoh-toko34.id 🙌,spam_non_judol,KatalogHemat 🔥 Paket belajar bahasa link ada di bio https://contoh-toko34.id 🙌 kataloghemat paket belajar bahasa link ada di bio https://contohtoko34.id
sample_spam_non_judol_1629,TokoAyu,user1629@example.com,20000,E-Wallet,DemoPay,xixi follow ig gw ya bestie dong https://contoh-toko5.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie dong https://contoh-toko5.id tokoayu xixi follow ig gw ya bestie dong https://contohtoko5.id
sample_spam_non_judol_1630,TokoAyu,user1630@example.com,22500,Virtual Account,Kondomatur,wkwkwk follow ig gw ya bestie cuy https://contoh-toko3.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie cuy https://contoh-toko3.id tokoayu wkwkwk follow ig gw ya bestie cuy https://contohtoko3.id
sample_spam_non_judol_1631,TokoAyu,user1631@example.com,25000,Transfer,Trakteer,๑۞๑ jual voucher game legal no tipu-tipu https://contoh-toko20.id ๑۞๑,spam_non_judol,TokoAyu ๑۞๑ jual voucher game legal no tipu-tipu https://contoh-toko20.id ๑۞๑ tokoayu 11 jual voucher game legal no tiputipu https://contohtoko20.id 11
sample_spam_non_judol_1632,KatalogHemat,user1632@example.com,27500,QRIS,Saweria,Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｌｉｎｋ ａｄａ ｄｉ ｂｉｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２９．ｉｄ,spam_non_judol,KatalogHemat Ｐａｋｅｔ ｂｅｌａｊａｒ ｂａｈａｓａ ｌｉｎｋ ａｄａ ｄｉ ｂｉｏ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ２９．ｉｄ kataloghemat paket belajar bahasa link ada di bio https://contohtoko29.id
sample_spam_non_judol_1633,TokoAyu,user1633@example.com,30000,E-Wallet,DemoPay,hehe follow ig gw ya bestie sih https://contoh-toko1.id,spam_non_judol,TokoAyu hehe follow ig gw ya bestie sih https://contoh-toko1.id tokoayu hehe follow ig gw ya bestie sih https://contohtoko1.id
sample_spam_non_judol_1634,TokoAyu,user1634@example.com,32500,Virtual Account,Kondomatur,wkwk follow ig gw ya bestie ngab haha https://contoh-toko36.id,spam_non_judol,TokoAyu wkwk follow ig gw ya bestie ngab haha https://contoh-toko36.id tokoayu wkwk follow ig gw ya bestie ngab haha https://contohtoko36.id
sample_spam_non_judol_1635,TokoAyu,user1635@example.com,35000,Transfer,Trakteer,haha follow ig gw ya bestie deh https://contoh-toko34.id,spam_non_judol,TokoAyu haha follow ig gw ya bestie deh https://contoh-toko34.id tokoayu haha follow ig gw ya bestie deh https://contohtoko34.id
sample_spam_non_judol_1636,KatalogHemat,user1636@example.com,37500,QRIS,Saweria,😺🐳 Diskon produk hari ini garansi toko https://contoh-toko6.id 🐻🐼,spam_non_judol,KatalogHemat 😺🐳 Diskon produk hari ini garansi toko https://contoh-toko6.id 🐻🐼 kataloghemat diskon produk hari ini garansi toko https://contohtoko6.id
sample_spam_non_judol_1637,TokoAyu,user1637@example.com,40000,E-Wallet,DemoPay,xixi follow ig gw ya bestie bro https://contoh-toko32.id,spam_non_judol,TokoAyu xixi follow ig gw ya bestie bro https://contoh-toko32.id tokoayu xixi follow ig gw ya bestie bro https://contohtoko32.id
sample_spam_non_judol_1638,KatalogHemat,user1638@example.com,42500,Virtual Account,Kondomatur,Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ４．ｉｄ,spam_non_judol,KatalogHemat Ｄｉｓｋｏｎ ｐｒｏｄｕｋ ｈａｒｉ ｉｎｉ ｈａｒｇａ ｍｕｌａｉ １０ ｒｉｂｕ ｈｔｔｐｓ：／／ｃｏｎｔｏｈ－ｔｏｋｏ４．ｉｄ kataloghemat diskon produk hari ini harga mulai 10 ribu https://contohtoko4.id
sample_spam_non_judol_1639,TokoAyu,user1639@example.com,45000,Transfer,Trakteer,wkwkwk follow ig gw ya bestie lah https://contoh-toko30.id,spam_non_judol,TokoAyu wkwkwk follow ig gw ya bestie lah https://contoh-toko30.id tokoayu wkwkwk follow ig gw ya bestie lah https://contohtoko30.id
